locale,date,month,year,dateid,x,y,price,weight,count,price,adj_price,adj_revenue,lat,lon,predictions,predictions_u,residuals,stnderror,u,e
"Conway, AR",Jan 2009,1,2009,Jan 2009_28,309218.78,-572488,84.874825,469.07968,897,84.874825,98.939919,357123.13,35.079571,-92.423538,90.060997,84.246422,-5.1861711,.45143387,-5.8145714,.62840027
"Conway, AR",Feb 2009,2,2009,Feb 2009_28,309218.78,-572488,80.270073,482.57919,696,80.270073,93.572098,269607.22,35.079571,-92.423538,90.492104,84.677528,-10.222028,.49063125,-5.8145714,-4.4074569
"Conway, AR",Mar 2009,3,2009,Mar 2009_28,309218.78,-572488,88.120224,461.97131,996,88.120224,102.72314,405461.81,35.079571,-92.423538,91.784645,85.97007,-3.6644177,.5029192,-5.8145714,2.1501534
"Conway, AR",Apr 2009,4,2009,Apr 2009_28,309218.78,-572488,81.116562,501.06488,1198,81.116562,94.558853,486923,35.079571,-92.423538,95.839905,90.025337,-14.723347,.58894408,-5.8145714,-8.9087753
"Conway, AR",May 2009,5,2009,May 2009_28,309218.78,-572488,88.051689,490.14496,1369,88.051689,102.64324,590834.31,35.079571,-92.423538,97.703232,91.888664,-9.6515446,.58623385,-5.8145714,-3.8369737
"Conway, AR",Jun 2009,6,2009,Jun 2009_28,309218.78,-572488,81.856201,490.72473,1091,81.856201,95.421066,438242.28,35.079571,-92.423538,94.923004,89.108429,-13.066803,1.3158656,-5.8145714,-7.2522311
"Conway, AR",Jul 2009,7,2009,Jul 2009_28,309218.78,-572488,85.287025,487.96619,819,85.287025,99.420433,340844.75,35.079571,-92.423538,94.648071,88.833504,-9.3610487,.57200807,-5.8145714,-3.5464776
"Conway, AR",Aug 2009,8,2009,Aug 2009_28,309218.78,-572488,83.615555,470.1781,1375,83.615555,97.471977,540570.31,35.079571,-92.423538,94.704071,88.889503,-11.088519,.55884141,-5.8145714,-5.2739482
"Conway, AR",Sep 2009,9,2009,Sep 2009_28,309218.78,-572488,78.942162,493.75189,1477,78.942162,92.024124,575702.75,35.079571,-92.423538,91.97718,86.162613,-13.035023,.56675315,-5.8145714,-7.2204514
"Conway, AR",Oct 2009,10,2009,Oct 2009_28,309218.78,-572488,76.011032,478.5036,1030,76.011032,88.607262,374627,35.079571,-92.423538,87.529915,81.715347,-11.518884,.54526407,-5.8145714,-5.7043128
"Conway, AR",Nov 2009,11,2009,Nov 2009_28,309218.78,-572488,82.601273,464.8623,1139,82.601273,96.289604,437355.69,35.079571,-92.423538,89.316574,83.501999,-6.7153001,.46831974,-5.8145714,-.9007287
"Conway, AR",Dec 2009,12,2009,Dec 2009_28,309218.78,-572488,77.968391,462.3089,871,77.968391,90.888985,313956.16,35.079571,-92.423538,89.664726,83.850159,-11.696337,.47848177,-5.8145714,-5.8817658
"Conway, AR",Jan 2010,1,2010,Jan 2010_28,309218.78,-572488,88.786156,463.45218,1112,88.786156,101.82914,457567.28,35.079571,-92.423538,93.423477,87.60891,-4.6373234,.42383051,-5.8145714,1.1772478
"Conway, AR",Feb 2010,2,2010,Feb 2010_28,309218.78,-572488,92.1791,459.92267,384,92.1791,105.72053,162797.8,35.079571,-92.423538,97.937065,92.122498,-5.7579684,.47073457,-5.8145714,.056603055
"Conway, AR",Mar 2010,3,2010,Mar 2010_28,309218.78,-572488,93.071205,462.32999,912,93.071205,106.74368,392430.03,35.079571,-92.423538,102.53655,96.721985,-9.4653473,.43582377,-5.8145714,-3.6507759
"Conway, AR",Apr 2010,4,2010,Apr 2010_28,309218.78,-572488,101.40638,439.3298,741,101.40638,116.30332,330121.78,35.079571,-92.423538,109.56046,103.74588,-8.1540747,.42823523,-5.8145714,-2.3395038
"Conway, AR",May 2010,5,2010,May 2010_28,309218.78,-572488,106.86838,472.14844,1131,106.86838,122.5677,570677,35.079571,-92.423538,109.6235,103.80894,-2.7551303,.5108093,-5.8145714,3.0594409
"Conway, AR",Jun 2010,6,2010,Jun 2010_28,309218.78,-572488,101.48731,460.84613,879,101.48731,116.39614,411108.59,35.079571,-92.423538,107.28506,101.47049,-5.7977476,.5032112,-5.8145714,.016823493
"Conway, AR",Jul 2010,7,2010,Jul 2010_28,309218.78,-572488,100.65099,450.20529,1393,100.65099,115.43695,631218.5,35.079571,-92.423538,109.50481,103.69023,-8.8538189,.5512771,-5.8145714,-3.039248
"Conway, AR",Aug 2010,8,2010,Aug 2010_28,309218.78,-572488,107.2009,459.68918,1530,107.2009,122.94908,753970.19,35.079571,-92.423538,111.25799,105.44341,-4.0570812,.65271062,-5.8145714,1.7574899
"Conway, AR",Sep 2010,9,2010,Sep 2010_28,309218.78,-572488,99.721886,467.48895,698,99.721886,114.37137,325399.78,35.079571,-92.423538,106.60037,100.7858,-6.8784852,.61646789,-5.8145714,-1.0639139
"Conway, AR",Oct 2010,10,2010,Oct 2010_28,309218.78,-572488,92.399803,466.57822,1403,92.399803,105.97365,604857.63,35.079571,-92.423538,103.61497,97.8004,-11.215165,.69666439,-5.8145714,-5.4005942
"Conway, AR",Nov 2010,11,2010,Nov 2010_28,309218.78,-572488,97.0756,448.0957,953,97.0756,111.33633,414547,35.079571,-92.423538,106.27611,100.46154,-9.2005091,.63147461,-5.8145714,-3.3859382
"Conway, AR",Dec 2010,12,2010,Dec 2010_28,309218.78,-572488,110.81252,462.14093,958,110.81252,127.09126,490601.41,35.079571,-92.423538,113.71361,107.89903,-2.9010832,.60721022,-5.8145714,2.9134881
"Conway, AR",Jan 2011,1,2011,Jan 2011_28,309218.78,-572488,121.16158,457.02206,994,121.16158,134.70851,550412.75,35.079571,-92.423538,121.46453,115.64996,-.3029578,.47765976,-5.8145714,5.5116134
"Conway, AR",Feb 2011,2,2011,Feb 2011_28,309218.78,-572488,125.78745,454.15768,800,125.78745,139.85161,457018.72,35.079571,-92.423538,124.58634,118.77177,1.2011087,.58595532,-5.8145714,7.0156798
"Conway, AR",Mar 2011,3,2011,Mar 2011_28,309218.78,-572488,123.84415,477.75717,879,123.84415,137.69101,520081.69,35.079571,-92.423538,130.7513,124.93672,-6.907145,.58278251,-5.8145714,-1.0925738
"Conway, AR",Apr 2011,4,2011,Apr 2011_28,309218.78,-572488,125.42542,447.99286,798,125.42542,139.44908,448393.72,35.079571,-92.423538,133.59917,127.78459,-8.1737471,.63458788,-5.8145714,-2.3591757
"Conway, AR",May 2011,5,2011,May 2011_28,309218.78,-572488,123.75179,457.09604,543,123.75179,137.58833,307155.84,35.079571,-92.423538,125.97242,120.15784,-2.2206266,.66273803,-5.8145714,3.5939445
"Conway, AR",Jun 2011,6,2011,Jun 2011_28,309218.78,-572488,120.3642,459.58704,648,120.3642,133.82198,358459.5,35.079571,-92.423538,123.85866,118.04409,-3.4944613,.99136043,-5.8145714,2.3201098
"Conway, AR",Jul 2011,7,2011,Jul 2011_28,309218.78,-572488,123.03246,470.32303,787,123.03246,136.78856,455397.5,35.079571,-92.423538,126.78922,120.97464,-3.756758,.67095387,-5.8145714,2.0578132
"Conway, AR",Aug 2011,8,2011,Aug 2011_28,309218.78,-572488,106.88268,473.71854,770,106.88268,118.83311,389868.75,35.079571,-92.423538,124.38114,118.56657,-17.498457,.75409263,-5.8145714,-11.683886
"Conway, AR",Sep 2011,9,2011,Sep 2011_28,309218.78,-572488,106.2923,462.37445,698,106.2923,118.17671,343044.94,35.079571,-92.423538,122.01736,116.20278,-15.725058,.75948304,-5.8145714,-9.9104862
"Conway, AR",Oct 2011,10,2011,Oct 2011_28,309218.78,-572488,113.66036,485.04807,673,113.66036,126.3686,371029.88,35.079571,-92.423538,128.44067,122.6261,-14.780308,.84437174,-5.8145714,-8.9657364
"Conway, AR",Nov 2011,11,2011,Nov 2011_28,309218.78,-572488,126.89872,456.06622,531,126.89872,141.08711,307312.09,35.079571,-92.423538,135.16083,129.34627,-8.2621136,.77043837,-5.8145714,-2.4475427
"Conway, AR",Dec 2011,12,2011,Dec 2011_28,309218.78,-572488,128.86304,460.34451,628,128.86304,143.27106,372538.34,35.079571,-92.423538,140.27269,134.45813,-11.40966,1.4263057,-5.8145714,-5.595089
"Conway, AR",Jan 2012,1,2012,Jan 2012_28,309218.78,-572488,135.87679,456.99707,763,135.87679,148.0061,473787.13,35.079571,-92.423538,148.8318,143.01723,-12.955019,.65661478,-5.8145714,-7.1404481
"Conway, AR",Feb 2012,2,2012,Feb 2012_28,309218.78,-572488,159.93518,444.7233,611,159.93518,174.21211,434585.34,35.079571,-92.423538,157.94698,152.13242,1.9882003,.87758547,-5.8145714,7.8027716
"Conway, AR",Mar 2012,3,2012,Mar 2012_28,309218.78,-572488,166.85968,436.189,825,166.85968,181.75475,600454.44,35.079571,-92.423538,159.97221,154.15764,6.8874717,.76357472,-5.8145714,12.702043
"Conway, AR",Apr 2012,4,2012,Apr 2012_28,309218.78,-572488,160.68088,458.52002,467,160.68088,175.02437,344064.13,35.079571,-92.423538,156.81378,150.99921,3.8670962,.97688609,-5.8145714,9.6816673
"Conway, AR",May 2012,5,2012,May 2012_28,309218.78,-572488,157.02864,461.94043,622,157.02864,171.04611,451185.59,35.079571,-92.423538,155.57433,149.75975,1.4543144,1.1494809,-5.8145714,7.2688856
"Conway, AR",Jun 2012,6,2012,Jun 2012_28,309218.78,-572488,154.70607,462.87805,1225,154.70607,168.51622,877223,35.079571,-92.423538,151.58633,145.77176,3.1197336,1.8421292,-5.8145714,8.9343052
"Conway, AR",Jul 2012,7,2012,Jul 2012_28,309218.78,-572488,129.85721,461.73169,683,129.85721,141.44917,409521.22,35.079571,-92.423538,130.90462,125.09005,-1.0474135,1.1084367,-5.8145714,4.7671576
"Conway, AR",Aug 2012,8,2012,Aug 2012_28,309218.78,-572488,122.85012,454.33585,768,122.85012,133.81659,428660.84,35.079571,-92.423538,134.42615,128.61157,-11.576026,.91722029,-5.8145714,-5.7614551
"Conway, AR",Sep 2012,9,2012,Sep 2012_28,309218.78,-572488,129.22255,457.79172,605,129.22255,140.75786,357899.94,35.079571,-92.423538,139.04089,133.22632,-9.8183403,.685314,-5.8145714,-4.0037689
"Conway, AR",Oct 2012,10,2012,Oct 2012_28,309218.78,-572488,143.58949,473.17328,792,143.58949,156.4073,538106.31,35.079571,-92.423538,141.51498,135.70041,2.0745153,.85259873,-5.8145714,7.8890867
"Conway, AR",Nov 2012,11,2012,Nov 2012_28,309218.78,-572488,146.68379,467.32272,344,146.68379,159.77782,235807.42,35.079571,-92.423538,142.19434,136.37976,4.4894586,.77638578,-5.8145714,10.304029
"Conway, AR",Dec 2012,12,2012,Dec 2012_28,309218.78,-572488,141.42879,465.05988,482,141.42879,154.05371,317025.19,35.079571,-92.423538,142.96832,137.15375,-1.5395318,.89208114,-5.8145714,4.2750397
"Conway, AR",Jan 2013,1,2013,Jan 2013_28,309218.78,-572488,142.84372,473.23813,438,142.84372,153.34875,296084.03,35.079571,-92.423538,145.48412,139.66954,-2.6403921,.59249288,-5.8145714,3.1741793
"Conway, AR",Feb 2013,2,2013,Feb 2013_28,309218.78,-572488,150.15862,475.18732,385,150.15862,161.2016,274710.84,35.079571,-92.423538,144.28625,138.47168,5.8723679,1.0138192,-5.8145714,11.686939
"Conway, AR",Mar 2013,3,2013,Mar 2013_28,309218.78,-572488,143.28775,486.33057,254,143.28775,153.82544,177000.44,35.079571,-92.423538,138.47397,132.65939,4.8137889,.66187549,-5.8145714,10.62836
"Conway, AR",Apr 2013,4,2013,Apr 2013_28,309218.78,-572488,140.64384,471.11218,267,140.64384,150.98711,176911.63,35.079571,-92.423538,138.12321,132.30865,2.5206258,.87607336,-5.8145714,8.3351974
"Crawford Livestock Market, NE",Aug 2015,8,2015,Aug 2015_29,-570695.5,340063.63,191.39688,926.27509,1371,191.39688,201.95297,2430593.3,42.69051,-103.41652,221.38651,228.16679,-29.989618,2.1883881,6.7802997,-36.769917
"Crawford Livestock Market, NE",Sep 2015,9,2015,Sep 2015_29,-570695.5,340063.63,183.65553,889.9007,4218,183.65553,193.78467,6893696,42.69051,-103.41652,198.1974,204.97771,-14.541875,1.3093934,6.7802997,-21.322174
"Crawford Livestock Market, NE",Oct 2015,10,2015,Oct 2015_29,-570695.5,340063.63,210.00917,560.40521,20107,210.00917,221.59178,23663974,42.69051,-103.41652,188.38472,195.16502,21.624449,1.7061231,6.7802997,14.844149
"Crawford Livestock Market, NE",Nov 2015,11,2015,Nov 2015_29,-570695.5,340063.63,194.3629,564.37341,4245,194.3629,205.08258,4656478.5,42.69051,-103.41652,179.3837,186.16399,14.979207,1.2759852,6.7802997,8.1989069
"Crawford Livestock Market, NE",Dec 2015,12,2015,Dec 2015_29,-570695.5,340063.63,176.29974,568.45929,3544,176.29974,186.02319,3551769.5,42.69051,-103.41652,156.7684,163.54869,19.531347,1.4151413,6.7802997,12.751047
"Crawford Livestock Market, NE",Jan 2016,1,2016,Jan 2016_29,-570695.5,340063.63,171.4987,624.09143,7122,171.4987,178.70299,7622738.5,42.69051,-103.41652,161.30513,168.08543,10.193567,.88699752,6.7802997,3.4132674
"Crawford Livestock Market, NE",Feb 2016,2,2016,Feb 2016_29,-570695.5,340063.63,173.65533,631.68439,2680,173.65533,180.95021,2939835.5,42.69051,-103.41652,162.65425,169.43454,11.001089,1.07658,6.7802997,4.2207894
"Crawford Livestock Market, NE",Mar 2016,3,2016,Mar 2016_29,-570695.5,340063.63,173.17659,637.91833,1854,173.17659,180.45135,2048160.6,42.69051,-103.41652,167.62553,174.40582,5.5510635,1.0538275,6.7802997,-1.2292366
"Crawford Livestock Market, NE",Apr 2016,4,2016,Apr 2016_29,-570695.5,340063.63,165.83186,620.56378,1918,165.83186,172.79808,1973799.3,42.69051,-103.41652,158.51828,165.29857,7.3135891,1.0950587,6.7802997,.53328913
"Crawford Livestock Market, NE",May 2016,5,2016,May 2016_29,-570695.5,340063.63,156.3425,638.60376,503,156.3425,162.91011,502199.78,42.69051,-103.41652,149.97305,156.75334,6.3694506,1.0454599,6.7802997,-.41084912
"Crawford Livestock Market, NE",Jun 2016,6,2016,Jun 2016_29,-570695.5,340063.63,138.2049,638.32831,161,138.2049,144.01057,142034.34,42.69051,-103.41652,144.09615,150.87645,-5.891253,.80705744,6.7802997,-12.671553
"Crawford Livestock Market, NE",Aug 2016,8,2016,Aug 2016_29,-570695.5,340063.63,140.79814,839.599,1850,140.79814,146.71277,2186958.8,42.69051,-103.41652,141.8949,148.67519,-1.0967492,.89352918,6.7802997,-7.877049
"Crawford Livestock Market, NE",Sep 2016,9,2016,Sep 2016_29,-570695.5,340063.63,130.70183,857.87231,3668,130.70183,136.19234,4112762.8,42.69051,-103.41652,128.94452,135.72482,1.7573034,.84740227,6.7802997,-5.0229964
"Crawford Livestock Market, NE",Oct 2016,10,2016,Oct 2016_29,-570695.5,340063.63,121.30144,563.48718,23639,121.30144,126.39705,16157684,42.69051,-103.41652,114.97889,121.75919,6.3225508,.77110434,6.7802997,-.45774913
"Crawford Livestock Market, NE",Nov 2016,11,2016,Nov 2016_29,-570695.5,340063.63,127.50642,556.10645,6310,127.50642,132.86269,4474240.5,42.69051,-103.41652,120.28773,127.06803,7.2186909,.83597928,6.7802997,.43839094
"Crawford Livestock Market, NE",Dec 2016,12,2016,Dec 2016_29,-570695.5,340063.63,135.91206,547.20264,3766,135.91206,141.62143,2800828.5,42.69051,-103.41652,126.53428,133.31458,9.3777847,.7518456,6.7802997,2.5974853
"Crawford Livestock Market, NE",Jan 2017,1,2017,Jan 2017_29,-570695.5,340063.63,144.75627,618.18774,10441,144.75627,147.69083,9343291,42.69051,-103.41652,131.24269,138.02299,13.513584,.92269146,6.7802997,6.733284
"Crawford Livestock Market, NE",Feb 2017,2,2017,Feb 2017_29,-570695.5,340063.63,140.75732,596.08154,1247,140.75732,143.61081,1046268.4,42.69051,-103.41652,130.6523,137.4326,10.105023,1.1048867,6.7802997,3.3247232
"Crawford Livestock Market, NE",Mar 2017,3,2017,Mar 2017_29,-570695.5,340063.63,145.72614,666.29742,3432,145.72614,148.68036,3332367.5,42.69051,-103.41652,136.07117,142.85147,9.6549721,1.5844402,6.7802997,2.8746719
"Crawford Livestock Market, NE",Apr 2017,4,2017,Apr 2017_29,-570695.5,340063.63,154.20107,617.00861,2613,154.20107,157.32709,2486096.8,42.69051,-103.41652,141.29797,148.07828,12.903087,1.0528337,6.7802997,6.1227865
"Crawford Livestock Market, NE",May 2017,5,2017,May 2017_29,-570695.5,340063.63,149.25909,680.45538,308,149.25909,152.28493,312817.63,42.69051,-103.41652,149.31044,156.09074,-.051344097,1.4128563,6.7802997,-6.8316441
"Crawford Livestock Market, NE",Jun 2017,6,2017,Jun 2017_29,-570695.5,340063.63,140.50833,972.45178,546,140.50833,143.35677,746041.19,42.69051,-103.41652,146.74043,153.52072,-6.2320948,.86797118,6.7802997,-13.012395
"Crawford Livestock Market, NE",Aug 2017,8,2017,Aug 2017_29,-570695.5,340063.63,134.01212,898.20544,1152,134.01212,136.72887,1386667.1,42.69051,-103.41652,139.08401,145.86432,-5.0719051,2.4043829,6.7802997,-11.852205
"Crawford Livestock Market, NE",Sep 2017,9,2017,Sep 2017_29,-570695.5,340063.63,144.89751,844.03229,1633,144.89751,147.83492,1997129.1,42.69051,-103.41652,139.71118,146.49147,5.1863289,2.0329096,6.7802997,-1.5939709
"Crawford Livestock Market, NE",Oct 2017,10,2017,Oct 2017_29,-570695.5,340063.63,158.90053,536.75861,7172,158.90053,162.12181,6117086.5,42.69051,-103.41652,140.93034,147.71063,17.97019,1.3403882,6.7802997,11.189889
"Crawford Livestock Market, NE",Nov 2017,11,2017,Nov 2017_29,-570695.5,340063.63,162.47421,513.97632,2560,162.47421,165.76794,2137802.3,42.69051,-103.41652,140.77783,147.55814,21.696373,1.3107709,6.7802997,14.916073
"Crawford Livestock Market, NE",Dec 2017,12,2017,Dec 2017_29,-570695.5,340063.63,159.06294,530.0965,1334,159.06294,162.28754,1124811.6,42.69051,-103.41652,139.61247,146.39278,19.45047,1.5857779,6.7802997,12.67017
"Crawford Livestock Market, NE",Jan 2018,1,2018,Jan 2018_29,-570695.5,340063.63,159.01251,647.51526,9818,159.01251,159.01251,10108910,42.69051,-103.41652,148.12517,154.90547,10.887341,1.0678486,6.7802997,4.1070418
"Crawford Livestock Market, NE",Feb 2018,2,2018,Feb 2018_29,-570695.5,340063.63,159.80965,650.7959,750,159.80965,159.80965,780025.94,42.69051,-103.41652,152.98871,159.76901,6.820931,1.3637278,6.7802997,.040631071
"Crawford Livestock Market, NE",Mar 2018,3,2018,Mar 2018_29,-570695.5,340063.63,159.0459,671.47192,3242,159.0459,159.0459,3462289.3,42.69051,-103.41652,147.83694,154.61725,11.208949,.86630398,6.7802997,4.4286494
"Crawford Livestock Market, NE",Apr 2018,4,2018,Apr 2018_29,-570695.5,340063.63,157.35298,650.44409,2389,157.35298,157.35298,2445125,42.69051,-103.41652,143.74512,150.52542,13.607867,1.2138677,6.7802997,6.8275671
"Crawford Livestock Market, NE",May 2018,5,2018,May 2018_29,-570695.5,340063.63,162.16718,571.2243,717,162.16718,162.16718,664184.56,42.69051,-103.41652,142.71706,149.49734,19.450125,.91213125,6.7802997,12.669825
"Crawford Livestock Market, NE",Jun 2018,6,2018,Jun 2018_29,-570695.5,340063.63,132.46922,940.87793,679,132.46922,132.46922,846287.75,42.69051,-103.41652,139.53983,146.32011,-7.0705976,1.0323991,6.7802997,-13.850898
"Creston, IA",Jan 2002,1,2002,Jan 2002_30,130809.16,127036.03,87.931961,616.20227,5701,87.931961,122.2392,3089022.8,41.0667,-94.345177,86.230278,88.767639,1.7016824,.59445673,2.5373588,-.83567625
"Creston, IA",Feb 2002,2,2002,Feb 2002_30,130809.16,127036.03,89.27784,638.34216,1429,89.27784,124.11017,814384.31,41.0667,-94.345177,87.523399,90.06076,1.7544376,.61212969,2.5373588,-.7829212
"Creston, IA",Mar 2002,3,2002,Mar 2002_30,130809.16,127036.03,89.084724,633.06201,1180,89.084724,123.84171,665474.63,41.0667,-94.345177,85.47403,88.011391,3.610692,.58749533,2.5373588,1.0733331
"Creston, IA",Oct 2002,10,2002,Oct 2002_30,130809.16,127036.03,79.23896,674.97729,630,79.23896,110.15456,336952.34,41.0667,-94.345177,78.721054,81.258415,.51790285,.55816895,2.5373588,-2.0194559
"Creston, IA",Nov 2002,11,2002,Nov 2002_30,130809.16,127036.03,81.017738,614.78491,1974,81.017738,112.62733,983219.38,41.0667,-94.345177,80.580894,83.118256,.43684405,.71692365,2.5373588,-2.1005147
"Creston, IA",Dec 2002,12,2002,Dec 2002_30,130809.16,127036.03,84.950081,591.84192,3910,84.950081,118.09392,1965831.4,41.0667,-94.345177,83.3293,85.866661,1.6207799,.53210092,2.5373588,-.91657889
"Creston, IA",Jan 2003,1,2003,Jan 2003_30,130809.16,127036.03,81.836052,638.07068,6045,81.836052,111.22994,3156528.8,41.0667,-94.345177,82.856895,85.394257,-1.0208445,.56919956,2.5373588,-3.5582032
"Creston, IA",Feb 2003,2,2003,Feb 2003_30,130809.16,127036.03,82.066353,655.06195,2113,82.066353,111.54296,1135918,41.0667,-94.345177,81.713928,84.251289,.35242432,.5719623,2.5373588,-2.1849344
"Creston, IA",Mar 2003,3,2003,Mar 2003_30,130809.16,127036.03,81.557632,651.38708,5283,81.557632,110.85152,2806624.8,41.0667,-94.345177,81.326408,83.86377,.23122199,.60703737,2.5373588,-2.3061368
"Creston, IA",Apr 2003,4,2003,Apr 2003_30,130809.16,127036.03,86.188377,649.68195,3300,86.188377,117.14555,1847836.1,41.0667,-94.345177,83.895027,86.432381,2.2933533,.5708496,2.5373588,-.24400544
"Creston, IA",May 2003,5,2003,May 2003_30,130809.16,127036.03,87.784271,654.93402,1229,87.784271,119.31465,706587.81,41.0667,-94.345177,85.315193,87.852547,2.4690802,.57798713,2.5373588,-.068278454
"Creston, IA",Aug 2003,8,2003,Aug 2003_30,130809.16,127036.03,88.663063,729.15564,1306,88.663063,120.50909,844318.19,41.0667,-94.345177,91.483543,94.020905,-2.8204803,.75081158,2.5373588,-5.3578391
"Creston, IA",Sep 2003,9,2003,Sep 2003_30,130809.16,127036.03,98.035255,613.25049,996,98.035255,133.24759,598796.94,41.0667,-94.345177,94.968384,97.505737,3.0668733,.66646308,2.5373588,.52951449
"Creston, IA",Oct 2003,10,2003,Oct 2003_30,130809.16,127036.03,101.38719,541.08521,1435,101.38719,137.80347,787228.25,41.0667,-94.345177,97.569344,100.1067,3.8178446,.58551711,2.5373588,1.280486
"Creston, IA",Nov 2003,11,2003,Nov 2003_30,130809.16,127036.03,99.119812,561.98645,5619,99.119812,134.72169,3130007,41.0667,-94.345177,97.473198,100.01056,1.6466109,.62562299,2.5373588,-.89074796
"Creston, IA",Dec 2003,12,2003,Dec 2003_30,130809.16,127036.03,95.591049,592.32391,3461,95.591049,129.92546,1959648.1,41.0667,-94.345177,98.824112,101.36147,-3.2330592,.81534517,2.5373588,-5.7704182
"Creston, IA",Jan 2004,1,2004,Jan 2004_30,130809.16,127036.03,94.281471,636.66962,5167,94.281471,124.82146,3101551,41.0667,-94.345177,93.141678,95.679039,1.1397917,.58689696,2.5373588,-1.3975669
