locale,date,dateid,x,y,logrevenue,predictions,predictions_u,residuals,stnderror,u,e
"Herber Springs, AR",Jan 2014,Jan 2014_114,1008,45,13.80241,15.244597,13.710608,-1.4421874,.05861003,-1.5339888,.091801457
"Herber Springs, AR",Feb 2014,Feb 2014_114,1009,45,12.737757,14.846907,13.312918,-2.1091499,.064009771,-1.5339888,-.5751611
"Herber Springs, AR",Mar 2014,Mar 2014_114,1010,45,12.867529,15.038234,13.504245,-2.1707051,.064172648,-1.5339888,-.63671613
"Herber Springs, AR",Apr 2014,Apr 2014_114,1011,45,12.911016,14.74867,13.214681,-1.8376533,.052983541,-1.5339888,-.30366445
"Herber Springs, AR",May 2014,May 2014_114,1012,45,13.325254,14.658192,13.124203,-1.3329372,.067714021,-1.5339888,.20105159
"Herber Springs, AR",Jul 2014,Jul 2014_114,1013,45,13.242869,14.477469,12.94348,-1.2345997,.1143756,-1.5339888,.29938912
"Herber Springs, AR",Aug 2014,Aug 2014_114,1014,45,14.056913,14.735922,13.201933,-.67900854,.091359995,-1.5339888,.85498029
"Herber Springs, AR",Sep 2014,Sep 2014_114,1015,45,13.407132,14.80917,13.275181,-1.4020377,.063194491,-1.5339888,.13195108
"Herber Springs, AR",Oct 2014,Oct 2014_114,1016,45,13.872258,15.236439,13.70245,-1.3641801,.065067537,-1.5339888,.16980872
"Herber Springs, AR",Nov 2014,Nov 2014_114,1017,45,13.576787,15.472113,13.938124,-1.8953254,.060044166,-1.5339888,-.36133653
"Herber Springs, AR",Jan 2015,Jan 2015_114,1018,45,13.762627,15.492648,13.95866,-1.730022,.058142602,-1.5339888,-.19603308
"Herber Springs, AR",Feb 2015,Feb 2015_114,1019,45,12.809952,14.852599,13.31861,-2.0426474,.065905638,-1.5339888,-.50865853
"Herber Springs, AR",Mar 2015,Mar 2015_114,1020,45,13.318089,15.139797,13.605808,-1.8217078,.060844403,-1.5339888,-.28771904
"Herber Springs, AR",Apr 2015,Apr 2015_114,1021,45,13.525218,15.099719,13.56573,-1.5745007,.057696003,-1.5339888,-.040511884
"Herber Springs, AR",May 2015,May 2015_114,1022,45,13.327075,14.89268,13.358691,-1.5656054,.061694399,-1.5339888,-.031616498
"Herber Springs, AR",Jul 2015,Jul 2015_114,1023,45,13.33361,14.319544,12.785555,-.98593462,.1099757,-1.5339888,.54805422
"Herber Springs, AR",Aug 2015,Aug 2015_114,1024,45,13.953347,14.712266,13.178277,-.75891894,.081927113,-1.5339888,.77506989
"Herber Springs, AR",Sep 2015,Sep 2015_114,1025,45,13.485558,14.576193,13.042205,-1.0906357,.064121395,-1.5339888,.44335315
"Herber Springs, AR",Oct 2015,Oct 2015_114,1026,45,13.977907,15.093968,13.559979,-1.116061,.08080481,-1.5339888,.41792792
"Herber Springs, AR",Dec 2015,Dec 2015_114,1027,45,12.665413,14.48623,12.952241,-1.8208171,.069979466,-1.5339888,-.28682831
"Herber Springs, AR",Jan 2016,Jan 2016_114,1028,45,13.107491,15.143108,13.609119,-2.0356178,.069606408,-1.5339888,-.50162894
